Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2025-10-20 17:05:02,"Back & Bis",46m,"Preacher Curl (Machine)",2,20.0,8.0,0,0.0,
2025-10-20 17:05:02,"Back & Bis",46m,"Preacher Curl (Machine)",3,25.0,6.0,0,0.0,
2025-10-20 17:05:02,"Back & Bis",46m,"Triceps Pushdown (Cable - Straight Bar)",1,20.0,10.0,0,0.0,
2025-10-20 17:05:02,"Back & Bis",46m,"Triceps Pushdown (Cable - Straight Bar)",2,22.5,10.0,0,0.0,
2025-10-20 17:05:02,"Back & Bis",46m,"Triceps Pushdown (Cable - Straight Bar)",3,22.5,8.0,0,0.0,
2025-10-20 17:05:02,"Back & Bis",46m,"Running (Treadmill)",1,0,0.0,1.5,600.0,
2025-10-29 18:53:33,"Chest & Tris",47m,"Running (Treadmill)",1,0,0.0,0.5,278.0,
2025-10-29 18:53:33,"Chest & Tris",47m,"Dumbbell Shoulder Press",1,14.0,10.0,0,0.0,
2025-10-29 18:53:33,"Chest & Tris",47m,"Dumbbell Shoulder Press",2,14.0,10.0,0,0.0,
2025-10-29 18:53:33,"Chest & Tris",47m,"Dumbbell Shoulder Press",3,14.0,8.0,0,0.0,
2025-10-29 18:53:33,"Chest & Tris",47m,"Dumbbell Shoulder Press",4,16.0,8.0,0,0.0,
2025-10-29 18:53:33,"Chest & Tris",47m,"Triceps Pushdown (Cable - Straight Bar)",1,12.5,10.0,0,0.0,
2025-10-29 18:53:33,"Chest & Tris",47m,"Triceps Pushdown (Cable - Straight Bar)",2,17.5,8.0,0,0.0,
2025-10-29 18:53:33,"Chest & Tris",47m,"Triceps Pushdown (Cable - Straight Bar)",3,17.5,8.0,0,0.0,
2025-10-29 18:53:33,"Chest & Tris",47m,"Triceps Pushdown (Cable - Straight Bar)",4,17.5,8.0,0,0.0,
2025-10-29 18:53:33,"Chest & Tris",47m,"T-bar Row Chest",1,20.0,10.0,0,0.0,
2025-10-29 18:53:33,"Chest & Tris",47m,"T-bar Row Chest",2,30.0,8.0,0,0.0,
2025-10-29 18:53:33,"Chest & Tris",47m,"T-bar Row Chest",3,30.0,8.0,0,0.0,
2025-10-29 18:53:33,"Chest & Tris",47m,"Alternating Seated Dumbbell Curl",1,14.0,16.0,0,0.0,
2025-10-29 18:53:33,"Chest & Tris",47m,"Alternating Seated Dumbbell Curl",2,14.0,12.0,0,0.0,
2025-10-29 18:53:33,"Chest & Tris",47m,"Alternating Seated Dumbbell Curl",3,14.0,16.0,0,0.0,
2025-10-29 18:53:33,"Chest & Tris",47m,"Alternating Seated Dumbbell Curl",4,14.0,12.0,0,0.0,
2025-10-29 18:53:33,"Chest & Tris",47m,"Lateral Raise (Dumbbell)",1,10.0,12.0,0,0.0,
2025-10-29 18:53:33,"Chest & Tris",47m,"Lateral Raise (Dumbbell)",2,10.0,10.0,0,0.0,
2025-10-29 18:53:33,"Chest & Tris",47m,"Running (Treadmill)",1,0,0.0,1.0,367.0,
2025-11-03 17:29:29,"Afternoon Workout",25m,"Running (Treadmill)",1,0,0.0,1.0,366.0,
2025-11-03 17:29:29,"Afternoon Workout",25m,"Dumbbell Shoulder Press",1,16.0,10.0,0,0.0,
2025-11-03 17:29:29,"Afternoon Workout",25m,"Dumbbell Shoulder Press",2,18.0,10.0,0,0.0,
2025-11-03 17:29:29,"Afternoon Workout",25m,"Dumbbell Shoulder Press",3,18.0,8.0,0,0.0,
2025-11-03 17:29:29,"Afternoon Workout",25m,"Dumbbell Shoulder Press",4,18.0,8.0,0,0.0,
2025-11-03 17:29:29,"Afternoon Workout",25m,"Dumbbell Shoulder Press",5,18.0,5.0,0,0.0,
2025-11-03 17:29:29,"Afternoon Workout",25m,"Triceps Pushdown (Cable - Straight Bar)",1,12.5,12.0,0,0.0,
2025-11-03 17:29:29,"Afternoon Workout",25m,"Triceps Pushdown (Cable - Straight Bar)",2,17.5,8.0,0,0.0,
2025-11-03 17:29:29,"Afternoon Workout",25m,"Triceps Pushdown (Cable - Straight Bar)",3,17.5,8.0,0,0.0,
2025-11-03 17:29:29,"Afternoon Workout",25m,"Triceps Pushdown (Cable - Straight Bar)",4,17.5,8.0,0,0.0,
2025-11-03 17:29:29,"Afternoon Workout",25m,"Seated Row (Cable)",1,60.0,10.0,0,0.0,
2025-11-03 17:29:29,"Afternoon Workout",25m,"Seated Row (Cable)",2,70.0,8.0,0,0.0,
2025-11-03 17:29:29,"Afternoon Workout",25m,"Seated Row (Cable)",3,70.0,6.0,0,0.0,
2025-11-10 20:02:15,"Chest & Tris",1h 2m,"Running (Treadmill)",1,0,0.0,1.0,310.0,
2025-11-10 20:02:15,"Chest & Tris",1h 2m,"Decline Bench Press (Barbell)",1,50.0,12.0,0,0.0,
2025-11-10 20:02:15,"Chest & Tris",1h 2m,"Decline Bench Press (Barbell)",2,60.0,8.0,0,0.0,
2025-11-10 20:02:15,"Chest & Tris",1h 2m,"Decline Bench Press (Barbell)",3,80.0,6.0,0,0.0,
2025-11-10 20:02:15,"Chest & Tris",1h 2m,"Decline Bench Press (Barbell)",4,90.0,3.0,0,0.0,
2025-11-10 20:02:15,"Chest & Tris",1h 2m,"Triceps Extension (Cable)",1,20.0,10.0,0,0.0,
2025-11-10 20:02:15,"Chest & Tris",1h 2m,"Triceps Extension (Cable)",2,20.0,10.0,0,0.0,
2025-11-10 20:02:15,"Chest & Tris",1h 2m,"Incline Bench Press (Dumbbell)",1,22.0,10.0,0,0.0,
2025-11-10 20:02:15,"Chest & Tris",1h 2m,"Incline Bench Press (Dumbbell)",2,26.0,8.0,0,0.0,
2025-11-10 20:02:15,"Chest & Tris",1h 2m,"Incline Bench Press (Dumbbell)",3,26.0,8.0,0,0.0,
2025-11-10 20:02:15,"Chest & Tris",1h 2m,"Plate Loaded Dip",1,40.0,10.0,0,0.0,
2025-11-10 20:02:15,"Chest & Tris",1h 2m,"Plate Loaded Dip",2,50.0,10.0,0,0.0,
2025-11-10 20:02:15,"Chest & Tris",1h 2m,"Plate Loaded Dip",3,50.0,8.0,0,0.0,
2025-11-10 20:02:15,"Chest & Tris",1h 2m,"Plate Loaded Dip",4,60.0,6.0,0,0.0,
2025-11-10 20:02:15,"Chest & Tris",1h 2m,"Dumbbell Shoulder Press",1,18.0,8.0,0,0.0,
2025-11-10 20:02:15,"Chest & Tris",1h 2m,"Dumbbell Shoulder Press",2,18.0,8.0,0,0.0,
2025-11-10 20:02:15,"Chest & Tris",1h 2m,"Dumbbell Shoulder Press",3,18.0,8.0,0,0.0,
2025-11-10 20:02:15,"Chest & Tris",1h 2m,"Lateral Raise (Dumbbell)",1,10.0,8.0,0,0.0,
2025-11-10 20:02:15,"Chest & Tris",1h 2m,"Lateral Raise (Dumbbell)",2,10.0,8.0,0,0.0,
2025-11-10 20:02:15,"Chest & Tris",1h 2m,"Front Raise (Plate)",1,10.0,10.0,0,0.0,
2025-11-10 20:02:15,"Chest & Tris",1h 2m,"Front Raise (Plate)",2,15.0,10.0,0,0.0,
2025-11-11 18:03:08,"Legs",38m,"Running (Treadmill)",1,0,0.0,1.0,354.0,
2025-11-11 18:03:08,"Legs",38m,"Rear kickback",1,20.0,10.0,0,0.0,
2025-11-11 18:03:08,"Legs",38m,"Rear kickback",2,30.0,10.0,0,0.0,
2025-11-11 18:03:08,"Legs",38m,"Rear kickback",3,40.0,8.0,0,0.0,
2025-11-11 18:03:08,"Legs",38m,"Rear kickback",4,50.0,10.0,0,0.0,
2025-11-11 18:03:08,"Legs",38m,"Goblet Squat (Kettlebell)",1,24.0,10.0,0,0.0,
2025-11-11 18:03:08,"Legs",38m,"Goblet Squat (Kettlebell)",2,30.0,8.0,0,0.0,
2025-11-11 18:03:08,"Legs",38m,"Goblet Squat (Kettlebell)",3,30.0,10.0,0,0.0,
2025-11-11 18:03:08,"Legs",38m,"Goblet Squat (Kettlebell)",4,36.0,6.0,0,0.0,
2025-11-11 18:03:08,"Legs",38m,"Seated Leg Curl (Machine)",1,45.0,12.0,0,0.0,
2025-11-11 18:03:08,"Legs",38m,"Seated Leg Curl (Machine)",2,59.0,10.0,0,0.0,
2025-11-11 18:03:08,"Legs",38m,"Seated Leg Curl (Machine)",3,59.0,8.0,0,0.0,
2025-11-11 18:03:08,"Legs",38m,"Seated Leg Curl (Machine)",4,59.0,6.0,0,0.0,
2025-11-13 20:51:40,"Back & Bis",1h 7m,"Stair Master",1,0,0.0,450.0,300.0,
2025-11-13 20:51:40,"Back & Bis",1h 7m,"Seated Row (Cable)",1,50.0,12.0,0,0.0,
2025-11-13 20:51:40,"Back & Bis",1h 7m,"Seated Row (Cable)",2,60.0,10.0,0,0.0,
2025-11-13 20:51:40,"Back & Bis",1h 7m,"Seated Row (Cable)",3,70.0,8.0,0,0.0,
2025-11-13 20:51:40,"Back & Bis",1h 7m,"Seated Row (Cable)",4,70.0,8.0,0,0.0,
2025-11-13 20:51:40,"Back & Bis",1h 7m,"Iso-lateral high row",1,70.0,10.0,0,0.0,
2025-11-13 20:51:40,"Back & Bis",1h 7m,"Iso-lateral high row",2,80.0,8.0,0,0.0,
2025-11-13 20:51:40,"Back & Bis",1h 7m,"Iso-lateral high row",3,80.0,8.0,0,0.0,
2025-11-13 20:51:40,"Back & Bis",1h 7m,"Iso-lateral high row",4,85.0,8.0,0,0.0,
2025-11-13 20:51:40,"Back & Bis",1h 7m,"Alternating Seated Dumbbell Curl",1,14.0,16.0,0,0.0,
2025-11-13 20:51:40,"Back & Bis",1h 7m,"Alternating Seated Dumbbell Curl",2,14.0,16.0,0,0.0,
2025-11-13 20:51:40,"Back & Bis",1h 7m,"Alternating Seated Dumbbell Curl",3,14.0,12.0,0,0.0,
2025-11-13 20:51:40,"Back & Bis",1h 7m,"Back Extension",1,0.0,10.0,0,0.0,
2025-11-13 20:51:40,"Back & Bis",1h 7m,"Back Extension",2,0.0,10.0,0,0.0,
2025-11-13 20:51:40,"Back & Bis",1h 7m,"Back Extension",3,0.0,10.0,0,0.0,
2025-11-13 20:51:40,"Back & Bis",1h 7m,"Standing Calf Raise (Smith Machine)",1,30.0,8.0,0,0.0,
2025-11-13 20:51:40,"Back & Bis",1h 7m,"Standing Calf Raise (Smith Machine)",2,30.0,8.0,0,0.0,
2025-11-13 20:51:40,"Back & Bis",1h 7m,"Calf press",1,32.0,10.0,0,0.0,
2025-11-13 20:51:40,"Back & Bis",1h 7m,"Calf press",2,32.0,10.0,0,0.0,
2025-11-13 20:51:40,"Back & Bis",1h 7m,"Calf press",3,39.0,10.0,0,0.0,
2025-11-13 20:51:40,"Back & Bis",1h 7m,"Calf press",4,39.0,8.0,0,0.0,
2025-11-13 20:51:40,"Back & Bis",1h 7m,"Lat Pulldown (Cable)",1,60.0,10.0,0,0.0,
2025-11-13 20:51:40,"Back & Bis",1h 7m,"Lat Pulldown (Cable)",2,70.0,8.0,0,0.0,
2025-11-13 20:51:40,"Back & Bis",1h 7m,"Lat Pulldown (Cable)",3,70.0,8.0,0,0.0,
2025-11-13 20:51:40,"Back & Bis",1h 7m,"Lat Pulldown (Cable)",4,70.0,8.0,0,0.0,
2025-11-13 20:51:40,"Back & Bis",1h 7m,"Preacher Curl (Machine)",1,15.0,12.0,0,0.0,
2025-11-13 20:51:40,"Back & Bis",1h 7m,"Preacher Curl (Machine)",2,20.0,8.0,0,0.0,
2025-11-13 20:51:40,"Back & Bis",1h 7m,"Preacher Curl (Machine)",3,25.0,7.0,0,0.0,
2025-11-13 20:51:40,"Back & Bis",1h 7m,"Preacher Curl (Machine)",4,25.0,5.0,0,0.0,
2025-11-16 17:52:09,"Chest & Tris",31m,"Lat Pulldown (Cable)",1,60.0,10.0,0,0.0,
2025-11-16 17:52:09,"Chest & Tris",31m,"Lat Pulldown (Cable)",2,70.0,8.0,0,0.0,
2025-11-16 17:52:09,"Chest & Tris",31m,"Lat Pulldown (Cable)",3,70.0,8.0,0,0.0,
2025-11-16 17:52:09,"Chest & Tris",31m,"Alternating Seated Dumbbell Curl",1,14.0,20.0,0,0.0,
2025-11-16 17:52:09,"Chest & Tris",31m,"Alternating Seated Dumbbell Curl",2,14.0,16.0,0,0.0,
2025-11-16 17:52:09,"Chest & Tris",31m,"Alternating Seated Dumbbell Curl",3,14.0,12.0,0,0.0,
2025-11-16 17:52:09,"Chest & Tris",31m,"Alternating Seated Dumbbell Curl",4,14.0,12.0,0,0.0,
2025-11-16 17:52:09,"Chest & Tris",31m,"Lateral Raise (Dumbbell)",1,10.0,8.0,0,0.0,
2025-11-16 17:52:09,"Chest & Tris",31m,"Lateral Raise (Dumbbell)",2,10.0,8.0,0,0.0,
2025-11-16 17:52:09,"Chest & Tris",31m,"Strict Military Press (Barbell)",1,30.0,6.0,0,0.0,
2025-11-16 17:52:09,"Chest & Tris",31m,"Strict Military Press (Barbell)",2,30.0,5.0,0,0.0,
2025-11-16 17:52:09,"Chest & Tris",31m,"Strict Military Press (Barbell)",3,30.0,5.0,0,0.0,
2025-11-23 20:12:10,"Back & Bis",37m,"Running (Treadmill)",1,0,0.0,0.53,300.0,
2025-11-23 20:12:10,"Back & Bis",37m,"Triceps Pushdown (Cable - Straight Bar)",1,17.5,10.0,0,0.0,
2025-11-23 20:12:10,"Back & Bis",37m,"Triceps Pushdown (Cable - Straight Bar)",2,20.0,10.0,0,0.0,
2025-11-23 20:12:10,"Back & Bis",37m,"Triceps Pushdown (Cable - Straight Bar)",3,20.0,8.0,0,0.0,
2025-11-23 20:12:10,"Back & Bis",37m,"Triceps Pushdown (Cable - Straight Bar)",4,20.0,10.0,0,0.0,
2025-11-23 20:12:10,"Back & Bis",37m,"Seated dumbbell curl",1,12.0,20.0,0,0.0,
2025-11-23 20:12:10,"Back & Bis",37m,"Seated dumbbell curl",2,14.0,12.0,0,0.0,
2025-11-23 20:12:10,"Back & Bis",37m,"Seated dumbbell curl",3,14.0,14.0,0,0.0,
2025-11-23 20:12:10,"Back & Bis",37m,"Lateral Raise (Cable)",1,2.5,8.0,0,0.0,
2025-11-23 20:12:10,"Back & Bis",37m,"Lateral Raise (Cable)",2,5.0,6.0,0,0.0,
2025-11-23 20:12:10,"Back & Bis",37m,"Lateral Raise (Cable)",3,5.0,8.0,0,0.0,
2025-11-23 20:12:10,"Back & Bis",37m,"Back Extension",1,0.0,10.0,0,0.0,
2025-11-23 20:12:10,"Back & Bis",37m,"Back Extension",2,0.0,10.0,0,0.0,
2025-11-23 20:12:10,"Back & Bis",37m,"Back Extension",3,0.0,10.0,0,0.0,
2025-11-23 20:12:10,"Back & Bis",37m,"Upright Row (Barbell)",1,15.0,10.0,0,0.0,
2025-11-24 21:07:32,"Chest & Tris",43m,"Running (Treadmill)",1,0,0.0,1.0,377.0,
2025-11-24 21:07:32,"Chest & Tris",43m,"Bench Press (Barbell)",1,60.0,8.0,0,0.0,
2025-11-24 21:07:32,"Chest & Tris",43m,"Bench Press (Barbell)",2,60.0,8.0,0,0.0,
2025-11-24 21:07:32,"Chest & Tris",43m,"Bench Press (Barbell)",3,70.0,6.0,0,0.0,
2025-11-24 21:07:32,"Chest & Tris",43m,"Bench Press (Barbell)",4,70.0,6.0,0,0.0,
2025-11-24 21:07:32,"Chest & Tris",43m,"Incline Bench Press (Dumbbell)",1,22.0,8.0,0,0.0,
2025-11-24 21:07:32,"Chest & Tris",43m,"Dumbbell Shoulder Press",1,20.0,8.0,0,0.0,
2025-11-24 21:07:32,"Chest & Tris",43m,"Dumbbell Shoulder Press",2,20.0,8.0,0,0.0,
2025-11-24 21:07:32,"Chest & Tris",43m,"Dumbbell Shoulder Press",3,20.0,8.0,0,0.0,
2025-11-24 21:07:32,"Chest & Tris",43m,"Lateral Raise (Cable)",1,2.5,10.0,0,0.0,
2025-11-24 21:07:32,"Chest & Tris",43m,"Lateral Raise (Cable)",2,5.0,6.0,0,0.0,
2025-11-24 21:07:32,"Chest & Tris",43m,"Lateral Raise (Cable)",3,5.0,8.0,0,0.0,
2025-11-26 21:39:40,"Legs",48m,"Running (Treadmill)",1,0,0.0,0.5,182.0,
2025-11-26 21:39:40,"Legs",48m,"Chest Fly",1,25.0,12.0,0,0.0,
2025-11-26 21:39:40,"Legs",48m,"Chest Fly",2,39.0,10.0,0,0.0,
2025-11-26 21:39:40,"Legs",48m,"Chest Fly",3,45.0,10.0,0,0.0,
2025-11-26 21:39:40,"Legs",48m,"Chest Fly",4,52.0,12.0,0,0.0,
2025-11-26 21:39:40,"Legs",48m,"Rear kickback",1,40.0,8.0,0,0.0,
2025-11-26 21:39:40,"Legs",48m,"Rear kickback",2,40.0,8.0,0,0.0,
2025-11-26 21:39:40,"Legs",48m,"Rear kickback",3,40.0,8.0,0,0.0,
2025-11-26 21:39:40,"Legs",48m,"Calf press",1,32.0,10.0,0,0.0,
2025-11-26 21:39:40,"Legs",48m,"Calf press",2,39.0,10.0,0,0.0,
2025-11-26 21:39:40,"Legs",48m,"Calf press",3,39.0,10.0,0,0.0,
2025-11-26 21:39:40,"Legs",48m,"Calf press",4,45.0,10.0,0,0.0,
2025-11-26 21:39:40,"Legs",48m,"Knee Raise (Captain's Chair)",1,0.0,12.0,0,0.0,
2025-11-26 21:39:40,"Legs",48m,"Knee Raise (Captain's Chair)",2,0.0,10.0,0,0.0,
2025-11-26 21:39:40,"Legs",48m,"Knee Raise (Captain's Chair)",3,0.0,10.0,0,0.0,
2025-11-26 21:39:40,"Legs",48m,"Stair Master",1,0,0.0,769.0,600.0,
2025-12-01 20:23:06,"Back & Bis",11m,"Stair Master",1,0,0.0,287.0,180.0,
2025-12-03 21:11:12,"Back & Bis",1h 9m,"Running (Treadmill)",1,0,0.0,1.0,375.0,
2025-12-03 21:11:12,"Back & Bis",1h 9m,"Seated Row (Cable)",1,60.0,10.0,0,0.0,
2025-12-03 21:11:12,"Back & Bis",1h 9m,"Seated Row (Cable)",2,70.0,8.0,0,0.0,
2025-12-03 21:11:12,"Back & Bis",1h 9m,"Seated Row (Cable)",3,70.0,8.0,0,0.0,
2025-12-03 21:11:12,"Back & Bis",1h 9m,"Seated Row (Cable)",4,70.0,8.0,0,0.0,
2025-12-03 21:11:12,"Back & Bis",1h 9m,"Iso-lateral high row",1,60.0,10.0,0,0.0,
2025-12-03 21:11:12,"Back & Bis",1h 9m,"Iso-lateral high row",2,60.0,10.0,0,0.0,
2025-12-03 21:11:12,"Back & Bis",1h 9m,"Iso-lateral high row",3,70.0,8.0,0,0.0,
2025-12-03 21:11:12,"Back & Bis",1h 9m,"Iso-lateral high row",4,70.0,8.0,0,0.0,
2025-12-03 21:11:12,"Back & Bis",1h 9m,"Alternating Seated Dumbbell Curl",1,14.0,16.0,0,0.0,
2025-12-03 21:11:12,"Back & Bis",1h 9m,"Alternating Seated Dumbbell Curl",2,14.0,16.0,0,0.0,
2025-12-03 21:11:12,"Back & Bis",1h 9m,"Front Raise (Plate)",1,10.0,10.0,0,0.0,
2025-12-03 21:11:12,"Back & Bis",1h 9m,"Front Raise (Dumbbell)",1,8.0,10.0,0,0.0,
2025-12-03 21:11:12,"Back & Bis",1h 9m,"Front Raise (Dumbbell)",2,6.0,10.0,0,0.0,
2025-12-03 21:11:12,"Back & Bis",1h 9m,"Shrug (Dumbbell)",1,20.0,10.0,0,0.0,
2025-12-03 21:11:12,"Back & Bis",1h 9m,"Shrug (Dumbbell)",2,20.0,10.0,0,0.0,
2025-12-03 21:11:12,"Back & Bis",1h 9m,"Lat Pulldown (Cable)",1,50.0,10.0,0,0.0,
2025-12-03 21:11:12,"Back & Bis",1h 9m,"Lat Pulldown (Cable)",2,60.0,10.0,0,0.0,
2025-12-03 21:11:12,"Back & Bis",1h 9m,"Lat Pulldown (Cable)",3,60.0,10.0,0,0.0,
2025-12-03 21:11:12,"Back & Bis",1h 9m,"Lat Pulldown (Cable)",4,70.0,8.0,0,0.0,
2025-12-03 21:11:12,"Back & Bis",1h 9m,"Bent Over One Arm Row (Dumbbell)",1,18.0,10.0,0,0.0,
2025-12-03 21:11:12,"Back & Bis",1h 9m,"Bent Over One Arm Row (Dumbbell)",2,24.0,10.0,0,0.0,
2025-12-03 21:11:12,"Back & Bis",1h 9m,"Seated Calf Raise (Machine)",1,52.0,10.0,0,0.0,
2025-12-03 21:11:12,"Back & Bis",1h 9m,"Seated Calf Raise (Machine)",2,52.0,10.0,0,0.0,
2025-12-03 21:11:12,"Back & Bis",1h 9m,"Seated Calf Raise (Machine)",3,52.0,10.0,0,0.0,
2025-12-03 21:11:12,"Back & Bis",1h 9m,"Seated Calf Raise (Machine)",4,59.0,10.0,0,0.0,
2025-12-03 21:11:12,"Back & Bis",1h 9m,"Running (Treadmill)",1,0,0.0,1.0,489.0,
2025-12-08 19:28:18,"Evening Workout",1h 21m,"Running (Treadmill)",1,0,0.0,1.0,334.0,
2025-12-08 19:28:18,"Evening Workout",1h 21m,"Seated Calf Raise (Machine)",1,59.0,10.0,0,0.0,
2025-12-08 19:28:18,"Evening Workout",1h 21m,"Seated Calf Raise (Machine)",2,66.0,10.0,0,0.0,
2025-12-08 19:28:18,"Evening Workout",1h 21m,"Seated Calf Raise (Machine)",3,73.0,9.0,0,0.0,
2025-12-08 19:28:18,"Evening Workout",1h 21m,"Glute Kickback (Machine)",1,25.0,10.0,0,0.0,
2025-12-08 19:28:18,"Evening Workout",1h 21m,"Glute Kickback (Machine)",2,35.0,8.0,0,0.0,
2025-12-08 19:28:18,"Evening Workout",1h 21m,"Lying Leg Curl (Machine)",1,41.0,10.0,0,0.0,
2025-12-08 19:28:18,"Evening Workout",1h 21m,"Lying Leg Curl (Machine)",2,50.0,8.0,0,0.0,
2025-12-08 19:28:18,"Evening Workout",1h 21m,"Leg Extension (Machine)",1,45.0,10.0,0,0.0,
2025-12-08 19:28:18,"Evening Workout",1h 21m,"Leg Extension (Machine)",2,59.0,10.0,0,0.0,
2025-12-08 19:28:18,"Evening Workout",1h 21m,"Squat (Barbell)",1,40.0,10.0,0,0.0,
2025-12-08 19:28:18,"Evening Workout",1h 21m,"Squat (Barbell)",2,40.0,10.0,0,0.0,
2025-12-08 19:28:18,"Evening Workout",1h 21m,"Plank",1,0,0.0,0,100.0,
2025-12-08 19:28:18,"Evening Workout",1h 21m,"Plank",2,0,0.0,0,60.0,
2025-12-08 19:28:18,"Evening Workout",1h 21m,"Plank",3,0,0.0,0,60.0,
2025-12-08 19:28:18,"Evening Workout",1h 21m,"Lunge (sack)",1,20.0,1.0,0,0.0,
2025-12-08 19:28:18,"Evening Workout",1h 21m,"Lunge (sack)",2,20.0,1.0,0,0.0,
2025-12-09 21:22:31,"Back & Bis",45m,"Running (Treadmill)",1,0,0.0,1.25,418.0,
2025-12-09 21:22:31,"Back & Bis",45m,"Iso-lateral high row",1,50.0,12.0,0,0.0,
2025-12-09 21:22:31,"Back & Bis",45m,"Iso-lateral high row",2,70.0,10.0,0,0.0,
2025-12-09 21:22:31,"Back & Bis",45m,"Iso-lateral high row",3,70.0,10.0,0,0.0,
2025-12-09 21:22:31,"Back & Bis",45m,"Dumbbell Shoulder Press",1,16.0,10.0,0,0.0,
2025-12-09 21:22:31,"Back & Bis",45m,"Dumbbell Shoulder Press",2,18.0,10.0,0,0.0,
2025-12-09 21:22:31,"Back & Bis",45m,"Dumbbell Shoulder Press",3,18.0,10.0,0,0.0,
2025-12-09 21:22:31,"Back & Bis",45m,"Dumbbell Shoulder Press",4,18.0,6.0,0,0.0,
2025-12-09 21:22:31,"Back & Bis",45m,"Lateral Raise (Cable)",1,2.5,10.0,0,0.0,
2025-12-09 21:22:31,"Back & Bis",45m,"Lateral Raise (Cable)",2,5.0,8.0,0,0.0,
2025-12-09 21:22:31,"Back & Bis",45m,"Lateral Raise (Dumbbell)",1,8.0,10.0,0,0.0,
2025-12-09 21:22:31,"Back & Bis",45m,"Lateral Raise (Dumbbell)",2,8.0,10.0,0,0.0,
2025-12-11 18:16:11,"Evening Workout",1h 31m,"Running (Treadmill)",1,0,0.0,1.0,398.0,
2025-12-11 18:16:11,"Evening Workout",1h 31m,"Bulgarian Split Squat",1,10.0,8.0,0,0.0,
2025-12-11 18:16:11,"Evening Workout",1h 31m,"Bulgarian Split Squat",2,10.0,8.0,0,0.0,
2025-12-11 18:16:11,"Evening Workout",1h 31m,"Bulgarian Split Squat",3,10.0,8.0,0,0.0,
2025-12-11 18:16:11,"Evening Workout",1h 31m,"Leg Press",1,30.0,10.0,0,0.0,
2025-12-11 18:16:11,"Evening Workout",1h 31m,"Leg Press",2,80.0,6.0,0,0.0,
2025-12-11 18:16:11,"Evening Workout",1h 31m,"Leg Press",3,80.0,8.0,0,0.0,
2025-12-11 18:16:11,"Evening Workout",1h 31m,"Leg Press",4,80.0,10.0,0,0.0,
2025-12-11 18:16:11,"Evening Workout",1h 31m,"Leg Extension (Machine)",1,52.0,17.0,0,0.0,
2025-12-11 18:16:11,"Evening Workout",1h 31m,"Leg Extension (Machine)",2,59.0,15.0,0,0.0,
2025-12-11 18:16:11,"Evening Workout",1h 31m,"Leg Extension (Machine)",3,66.0,12.0,0,0.0,
2025-12-11 18:16:11,"Evening Workout",1h 31m,"Leg Extension (Machine)",4,66.0,10.0,0,0.0,
2025-12-11 18:16:11,"Evening Workout",1h 31m,"Chin Up",1,0.0,8.0,0,0.0,
2025-12-15 20:30:03,"Back & Bis",1h 17m,"Running (Treadmill)",1,0,0.0,1.25,453.0,
2025-12-15 20:30:03,"Back & Bis",1h 17m,"plate loaded chest press",1,40.0,10.0,0,0.0,
2025-12-15 20:30:03,"Back & Bis",1h 17m,"plate loaded chest press",2,60.0,6.0,0,0.0,
2025-12-15 20:30:03,"Back & Bis",1h 17m,"Incline Bench Press (Smith Machine)",1,30.0,10.0,0,0.0,
2025-12-15 20:30:03,"Back & Bis",1h 17m,"Incline Bench Press (Smith Machine)",2,40.0,6.0,0,0.0,
2025-12-15 20:30:03,"Back & Bis",1h 17m,"Incline Bench Press (Smith Machine)",3,40.0,4.0,0,0.0,
2025-12-15 20:30:03,"Back & Bis",1h 17m,"Dumbbell Shoulder Press",1,18.0,8.0,0,0.0,
2025-12-15 20:30:03,"Back & Bis",1h 17m,"Dumbbell Shoulder Press",2,18.0,8.0,0,0.0,
2025-12-15 20:30:03,"Back & Bis",1h 17m,"Triceps Pushdown (Cable - Straight Bar)",1,17.5,12.0,0,0.0,
2025-12-15 20:30:03,"Back & Bis",1h 17m,"Triceps Pushdown (Cable - Straight Bar)",2,20.0,10.0,0,0.0,
2025-12-15 20:30:03,"Back & Bis",1h 17m,"Triceps Pushdown (Cable - Straight Bar)",3,20.0,12.0,0,0.0,
2025-12-15 20:30:03,"Back & Bis",1h 17m,"Triceps Pushdown (Cable - Straight Bar)",4,22.5,10.0,0,0.0,
2025-12-15 20:30:03,"Back & Bis",1h 17m,"Chest Fly",1,52.0,15.0,0,0.0,
2025-12-15 20:30:03,"Back & Bis",1h 17m,"Chest Fly",2,66.0,12.0,0,0.0,
2025-12-15 20:30:03,"Back & Bis",1h 17m,"Chest Fly",3,66.0,12.0,0,0.0,
2025-12-15 20:30:03,"Back & Bis",1h 17m,"Lateral Raise (Dumbbell)",1,10.0,10.0,0,0.0,
2025-12-15 20:30:03,"Back & Bis",1h 17m,"Lateral Raise (Dumbbell)",2,10.0,12.0,0,0.0,
2025-12-15 20:30:03,"Back & Bis",1h 17m,"Triceps Extension (Dumbbell)",1,12.0,12.0,0,0.0,
2025-12-15 20:30:03,"Back & Bis",1h 17m,"Triceps Extension (Dumbbell)",2,16.0,12.0,0,0.0,
2025-12-15 20:30:03,"Back & Bis",1h 17m,"Triceps Extension (Dumbbell)",3,18.0,8.0,0,0.0,
2025-12-15 20:30:03,"Back & Bis",1h 17m,"Triceps Extension (Dumbbell)",4,18.0,8.0,0,0.0,
